# COMSOL wave_based_room listening point golden
# table,tbl1
# expression,pate.p_t and pate.p_t/(1[m/s]*pate.Z)
# pressure_unit,Pa
# normalized_unit,1
# receiver_point_ids,122,121,53,35
# receiver_coordinate_unit,m
# receiver_coordinate,122,1.2,1.3125,1
# receiver_coordinate,121,0.20000000000000001,0.875,1
# receiver_coordinate,53,-0.80000000000000004,0.4375,1
# receiver_coordinate,35,-1.8,0,1
time,p122,p121,p53,p35,pn122,pn121,pn53,pn35
0.00029215699320399904,2.4715745803515078e-45,5.8118022457666717e-35,-1.5149461762938178e-24,1.0627659811216715e-15,6.0047973283564336e-48,1.4120024892533218e-37,-3.680627250470889e-27,2.5820359113743234e-18
0.00029453225331134864,9.0004391390622897e-45,3.5902925420312282e-35,-2.04831716261024e-24,1.3754677962747963e-15,2.1866956120170775e-47,8.7227709961886016e-38,-4.9764751278188539e-27,3.3417584943508173e-18
0.00029690751341869824,1.7382654764767691e-44,2.9518604156630937e-36,-2.546329581222549e-24,1.643471658736188e-15,4.2231911479027435e-47,7.1716725356246209e-39,-6.186417835817661e-27,3.992885468260904e-18
0.00029928277352604785,2.749849650919325e-44,-4.1215995224876772e-35,-2.9693626056023915e-24,1.8276726176558331e-15,6.6808786465484088e-47,-1.0013604282040032e-37,-7.2141948629795716e-27,4.4404096638868644e-18
0.00030165803363339745,3.8988225231478177e-44,-9.6215945300915839e-35,-3.2759488931077787e-24,1.8863266282481476e-15,9.4723579279587421e-47,-2.3376080005081594e-37,-7.9590595070645748e-27,4.5829121191645957e-18
0.00030403329374074705,5.1192024402730252e-44,-1.6056811226092067e-34,-3.4252090599153101e-24,1.7777051342377394e-15,1.2437323713005407e-46,-3.9010717264557986e-37,-8.3216935372092097e-27,4.3190115020353248e-18
0.00030640855384809666,6.3098729758543902e-44,-2.3149901982601516e-34,-3.3795600725777482e-24,1.4632685566616017e-15,1.5330109270783263e-46,-5.6243688004376868e-37,-8.2107873483424411e-27,3.555074238730811e-18
0.00030878381395544626,7.3312706438749756e-44,-3.0480162525474754e-34,-3.1075293405001641e-24,9.1122712896954664e-16,1.7811639076469815e-46,-7.405287299678026e-37,-7.5498769205543348e-27,2.2138657166412702e-18
0.00031115907406279586,8.0049917817847415e-44,-3.7478333910120856e-34,-2.5864769281200849e-24,1.0030905607305004e-16,1.9448473716678189e-46,-9.1055233017786338e-37,-6.2839575513121604e-27,2.4370518968185144e-19
0.00031353433417014546,8.117532551578803e-44,-4.3433182241975319e-34,-1.805012217088971e-24,-9.7648770707095338e-16,1.9721896383816336e-46,-1.0552279456262226e-36,-4.3853552407409408e-27,-2.3724191133890998e-18
0.00031590959427749507,7.4293908574616489e-44,-4.7512594330303113e-34,-7.6489199060959673e-25,-2.3084190673483631e-15,1.8050026378672619e-46,-1.1543390264893857e-36,-1.8583381696054343e-27,-5.6084039537132248e-18
0.00031828485438484467,5.6906416394267486e-44,-4.8801372542796155e-34,5.1779326412851501e-25,-3.8640762206001395e-15,1.382565995973457e-46,-1.1856504505052517e-36,1.258001127620299e-27,-9.3879402832850814e-18
0.00032066011449219427,2.6638112065881268e-44,-4.6357011720457094e-34,2.0122979806399052e-24,-5.5893156505958013e-15,6.4718445252384042e-47,-1.1262636472414261e-36,4.8889649675410727e-27,-1.3579484087939266e-17
0.00032303537459954388,-1.8456084206931222e-44,-3.9283487483931128e-34,3.673858596050009e-24,-7.4063190821522604e-15,-4.4839854730153603e-47,-9.5440931690794774e-37,8.9257983383139194e-27,-1.7993972502799467e-17
0.00032541063470689348,-7.9513669023957753e-44,-2.6821501175830991e-34,5.4453060971813837e-24,-9.2140358719695444e-15,-1.9318189753148143e-46,-6.5163997025828457e-37,1.3229606650100545e-26,-2.2385898619945446e-17
0.00032778589481424308,-1.5642668866966931e-43,-8.4517699705998625e-35,7.2595822917281686e-24,-1.0890211095629859e-14,-3.800454049311694e-46,-2.0533940647715897e-37,1.7637469124704006e-26,-2.6458238813483624e-17
0.00033016115492159268,-2.4736797446662569e-43,1.5994082224642961e-34,9.0429937665522542e-24,-1.2295133420672983e-14,-6.009911916098778e-46,3.8858314442767161e-37,2.1970344427969522e-26,-2.987155835926381e-17
0.00033253641502894229,-3.4831819134137382e-43,4.6222551274396638e-34,1.0718945979973608e-23,-1.3277149424180434e-14,-8.4625410918701133e-46,1.1229968725557979e-36,2.6042142808487874e-26,-3.2257408707921368e-17
0.00033491167513629189,-4.5264369466142393e-43,8.137665856708334e-34,1.2211820738959391e-23,-1.3679888340074129e-14,-1.0997174311502041e-45,1.9770811119310822e-36,2.9669146596111256e-26,-3.3235880320879811e-17
0.00033728693524364149,-5.5078788709162054e-43,1.1995481134951557e-33,1.3450603478473612e-23,-1.335102763316235e-14,-1.3381629909903319e-45,2.9143540172379876e-36,3.2678822833998086e-26,-3.2436899011570339e-17
0.0003396621953509911,-6.3014932649931989e-43,1.5976225837365429e-33,1.4371841988657396e-23,-1.2152310807411373e-14,-1.5309750400858114e-45,3.8814931577661399e-36,3.4917011634250234e-26,-2.9524564643856592e-17
0.0003420374554583407,-6.7522641489123514e-43,1.9790757783429592e-33,1.4921533910098969e-23,-9.97041096218214e-15,-1.6404917757318639e-45,4.8082501903376082e-36,3.6252511929297791e-26,-2.4223544611715598e-17
0.0003444127155656903,-6.6810906035472437e-43,2.3085595575545831e-33,1.5055602480640512e-23,-6.7281240101236692e-15,-1.6231998550892237e-45,5.6087452807448575e-36,3.6578237319340413e-26,-1.6346268246170237e-17
0.0003467879756730399,-5.8939016952076238e-43,2.5454918904204216e-33,1.4738731371677718e-23,-2.3952817094503811e-15,-1.4319489055412109e-45,6.1843826297872248e-36,3.5808385256748593e-26,-5.8194404991505858e-18
0.00034916323578038951,-4.1955227686291287e-43,2.6459926612670984e-33,1.3941488484227261e-23,3.0012957743802737e-15,-1.0193204005415766e-45,6.4285535988024747e-36,3.3871449184225614e-26,7.2917778775030947e-18
0.00035153849588773911,-1.4085553555125264e-43,2.5655800665552197e-33,1.2635868898757329e-23,9.3695281993349951e-15,-3.4221461504191605e-46,6.2331877224373658e-36,3.069938993867184e-26,2.2763673953680749e-17
0.00035391375599508871,2.6028814349407049e-43,2.2625964573863339e-33,1.0789617187691742e-23,1.6546208715139298e-14,6.3238130100600219e-46,5.4970759411718511e-36,2.6213841563876926e-26,4.0199729628618317e-17
0.00035628901610243832,7.9052365530919752e-43,1.7022660727232823e-33,8.3599322513512597e-24,2.4294229625578593e-14,1.9206114074567484e-45,4.135729039658121e-36,2.0310816937199371e-26,5.9023881500433902e-17
0.00035866427620978792,1.4464772310251494e-42,8.612132620400127e-34,5.2873923438889264e-24,3.2303506821831623e-14,3.5142789869415687e-45,2.092354864042791e-36,1.2845948357358909e-26,7.8482766816889279e-17
0.00036103953631713752,2.2116024522583071e-42,-2.6780724566450309e-34,1.4911390310110467e-24,4.0196084182672721e-14,5.3731838004332055e-45,-6.5064928489918155e-37,3.6227867614456919e-27,9.7658124836425474e-17
0.00036341479642448712,3.0532287571730668e-42,-1.6712913326606926e-33,-3.1335005906090118e-24,4.7535731662183239e-14,7.4179513050851976e-45,-4.0604745691464841e-36,-7.6129751958430803e-27,1.1549011579733537e-16
0.00036579005653183673,3.9201658461948562e-42,-3.3108674248592862e-33,-8.7137211198909469e-24,5.3842145086388006e-14,9.5242124543120914e-45,-8.0438955900371399e-36,-2.1170362293223875e-26,1.3081181993777457e-16
0.00036816531663918633,4.7412787714782454e-42,-5.1201199996427239e-33,-1.5393102751320753e-23,5.860961880165288e-14,1.1519141816030723e-44,-1.2439552963174742e-35,-3.7398208822450814e-26,1.4239460350255804e-16
0.00037054057674653593,5.4254895930539943e-42,-7.0028236796895064e-33,-2.3319651045780848e-23,6.1329803651205529e-14,1.3181461596341096e-44,-1.7013662973006577e-35,-5.6656100694316934e-26,1.4900341023130596e-16
0.00037291583685388554,5.8636722374847854e-42,-8.8330558568740817e-33,-3.262736859385542e-23,6.1517893866624295e-14,1.4246045280575281e-44,-2.1460291197458899e-35,-7.9269602997705113e-26,1.4946038354379082e-16
0.00037529109696123514,5.9328774362773737e-42,-1.0457619263932756e-32,-4.3411198573831515e-23,5.8741320670846821e-14,1.441418230388089e-44,-2.5407238250565492e-35,-1.0546938429016404e-25,1.4271457888932659e-16
0.00037766635706858474,5.5032450148833385e-42,-1.1701129360080836e-32,-5.56958013747774e-23,5.2649782230166094e-14,1.3370371756276333e-44,-2.8428399805832937e-35,-1.3531535805339505e-25,1.2791492281381463e-16
0.00038004161717593434,4.4478239439632877e-42,-1.2374002303294352e-32,-6.9399360007903707e-23,4.3005224145708301e-14,1.0806180621873877e-44,-3.0063173720345853e-35,-1.6860874637488755e-25,1.0448305186032143e-16
0.00038241687728328395,2.6553222017129474e-42,-1.2283417726595715e-32,-8.4294419602860204e-23,2.971021682205561e-14,6.4512201207797559e-45,-2.9843094573847706e-35,-2.0479693781064192e-25,7.2182256613351832e-17
0.00038479213739063355,4.5548794341043282e-44,-1.1247129649619838e-32,-9.9968598264102257e-23,1.2833069672933394e-14,1.106627656487932e-46,-2.7325387875655585e-35,-2.4287803271161872e-25,3.1178497747651592e-17
0.00038716739749798315,-3.4130049812473649e-42,-9.1097651364264001e-33,-1.1578879557786532e-22,-7.3720107177420611e-15,-8.2920432003094386e-45,-2.2132568358664724e-35,-2.8131388624359896e-25,-1.7910618847769831e-17
0.00038954265760533276,-7.6843563758361102e-42,-5.7609937496269615e-33,-1.3087319576602841e-22,-3.0451361219557572e-14,-1.8669476131768975e-44,-1.3996583453904184e-35,-3.1796208883874734e-25,-7.3982898978516948e-17
0.00039191791771268236,-1.2646287366836375e-41,-1.1546848554739909e-33,-1.4407583360495755e-22,-5.5746405072246936e-14,-3.0724702057425597e-44,-2.8053567917249537e-36,-3.5003846842798242e-25,-1.354383019247982e-16
0.00039429317782003196,-1.8073337580558958e-41,4.6720891029694222e-33,-1.5398868079612049e-22,-8.2397570129767799e-14,-4.3909955249171429e-44,1.1351042524221143e-35,-3.7412215936861154e-25,-2.0018845998485861e-16
0.00039666843792738156,-2.3623545481323291e-41,1.1581578127013798e-32,-1.5896604204277785e-22,-1.0935853601954926e-13,-5.7394425367646482e-44,2.8137944914999511e-35,-3.8621487376768191e-25,-2.6569129256450259e-16
0.00039904369803473117,-2.8831211131844301e-41,1.9320969881993846e-32,-1.5717545962247382e-22,-1.3542136235295665e-13,-7.004667427561784e-44,4.6941131880451525e-35,-3.8186457634225905e-25,-3.2901205625110945e-16
0.00040141895814208077,-3.3108092907922626e-41,2.751277362107462e-32,-1.4667826830960926e-22,-1.5925257839843386e-13,-8.0437543508072476e-44,6.6843473326226006e-35,-3.5636119608748608e-25,-3.8691102623526208e-16
0.00040379421824943037,-3.5755421252976925e-41,3.5651681207387458e-32,-1.2554140121964973e-22,-1.7943978895836213e-13,-8.6869342208398753e-44,8.6617301281310646e-35,-3.0500826341022772e-25,-4.3595672730408682e-16
0.00040616947835677998,-3.5988871452175067e-41,4.3109535655218921e-32,-9.1980036424043915e-23,-1.9454779208467399e-13,-8.7436519563107562e-44,1.0473648118371945e-34,-2.2346947624889194e-25,-4.7266227425819727e-16
0.00040854473846412958,-3.2978147543508968e-41,4.9149837125235619e-32,-4.4528246614221058e-23,-2.0318263576785894e-13,-8.0121835625629181e-44,1.194116548232158e-34,-1.0818330081200452e-25,-4.9364100040782057e-16
0.00041091999857147918,-2.5902065140621395e-41,5.2952883138292313e-32,1.7767937037971078e-23,-2.040614895328405e-13,-6.2930187416475692e-44,1.2865131957796966e-34,4.3167971423642076e-26,-4.9577621363663875e-16
0.00041329525867882878,-1.4018972584418115e-41,5.3652170126029578e-32,9.514357577574226e-23,-1.9608570124148942e-13,-3.4059700156506597e-44,1.3035026755595136e-34,2.3115543191385392e-25,-4.763986910628995e-16
0.00041567051878617839,3.2489710495258999e-42,5.0382081146805765e-32,1.8690547325833161e-22,-1.784139779385364e-13,7.8935156694020894e-45,1.2240544496308497e-34,4.5409493017087374e-25,-4.3346447506933045e-16
0.00041804577889352799,2.6220699211163395e-41,4.2336162117170375e-32,2.9123467230810724e-22,-1.5053229987142194e-13,6.3704322670465013e-44,1.0285753672781918e-34,7.0756723106925961e-25,-3.6572473243785703e-16
0.00042042103900087759,5.4855087639618675e-41,2.8834467993659077e-32,4.0501738468200346e-22,-1.1231697402615581e-13,1.3327280767643022e-43,7.0054586962242666e-35,9.8400725141400271e-25,-2.7287894564177799e-16
0.0004227962991082272,8.8650317907101272e-41,9.3975723160369775e-33,5.2372260818205754e-22,-6.4087178986778115e-14,2.1537978111540641e-43,2.2831808348000434e-35,1.2724067254180213e-24,-1.5570257285417424e-16
0.0004251715592155768,1.2655207352343698e-40,-1.6176080877126062e-32,6.4134543809022557e-22,-6.6434628332374816e-15,3.0746373547968172e-43,-3.930048803966488e-35,1.5581764773815005e-24,-1.6140580255679014e-17
0.0004275468193229264,1.668804356917671e-40,-4.7733695068860109e-32,7.5043469050241539e-22,5.8711059998890554e-14,4.0544323540273836e-43,-1.1597107645495654e-34,1.8232135337765197e-24,1.4264105927815977e-16
0.000429922079430276,2.0728651658967816e-40,-8.4697532794907825e-32,8.4222173334813513e-22,1.3016960590092823e-13,5.03611556340326e-43,-2.0577631874370222e-34,2.0462141237806978e-24,3.1625268683413081e-16
0.00043229733953762561,2.4475047376530683e-40,-1.2600591275243111e-31,9.0686423169856453e-22,2.054428738168052e-13,5.9463186045992917e-43,-3.0613681426732538e-34,2.2032658690441315e-24,4.9913234649369586e-16
0.00043467259964497521,2.7563240055694912e-40,-1.7007194411752988e-31,9.3381379583698411e-22,2.8180382188449516e-13,6.6966083711600861e-43,-4.1319714314268682e-34,2.2687410005757634e-24,6.8465457211976476e-16
0.00043704785975232481,2.957865074037364e-40,-2.1476633360812983e-31,9.1231030161794227e-22,3.5615651380437979e-13,7.1862611128215849e-43,-5.2178409525784703e-34,2.2164973314332904e-24,8.6529765258595686e-16
0.00043942311985967442,3.0074684931158766e-40,-2.5743044512254447e-31,8.3199806356239295e-22,4.2512844895856395e-13,7.3067747646158328e-43,-6.2543839922872807e-34,2.0213752759047449e-24,1.0328679517943731e-15
0.00044179837996702402,2.8598951402724844e-40,-2.949252390941703e-31,6.8365032340810926e-22,4.8518469174619691e-13,6.9482389219448121e-43,-7.1653362267777043e-34,1.6609580257728603e-24,1.1787771908313822e-15
0.00044417364007437362,2.4727162714470836e-40,-3.2372072240640036e-31,4.5997902511561733e-22,5.3276099281552977e-13,6.0075711162465591e-43,-7.864934946705549e-34,1.1175389337114125e-24,1.2943658717578471e-15
0.00044654890018172322,1.8104180055706574e-40,-3.4002906836308506e-31,1.5649704497892397e-22,5.6441199598853033e-13,4.3984888376352226e-43,-8.2611532644092586e-34,3.802163386271234e-25,1.3712633527418134e-15
0.00044892416028907283,8.4909893527164238e-41,-3.3998260808864714e-31,-2.2760950745694557e-22,5.7696960056358625e-13,2.0629225832644375e-43,-8.2600244919496394e-34,-5.5298714153776869e-25,1.4017725961214439e-15
0.00045129942039642243,-4.18435750884708e-41,-3.198554623372335e-31,-6.8864996869365888e-22,5.6770565089233646e-13,-1.0166077523923907e-43,-7.7710267817598035e-34,-1.6731048802081122e-24,1.3792654297675813e-15
0.00045367468050377203,-1.9774595986313705e-40,-2.7632471696052252e-31,-1.2176969263389492e-21,5.3449240362208986e-13,-4.8043236118352056e-43,-6.7134284975831518e-34,-2.9584473429031808e-24,1.2985724091887509e-15
0.00045604994061112164,-3.7863441846213769e-40,-2.0676381928205207e-31,-1.8000161173930792e-21,4.7595372382110186e-13,-9.1990869402851729e-43,-5.0234164062694875e-34,-4.373217000469095e-24,1.1563501550561272e-15
0.00045842520071847124,-5.7722387485951062e-40,-1.0955739438197444e-31,-2.414723262380796e-21,3.9159972416627062e-13,-1.4023903665197052e-42,-2.661744275558174e-34,-5.8666745927618953e-24,9.5140846493263038e-16
0.00046080046082582084,-7.8278949304257359e-40,1.5576905544494889e-32,-3.034731003366767e-21,2.8193761783786575e-13,-1.9018209257594112e-42,3.7844765657179035e-35,-7.3730102122613395e-24,6.8497963517460106e-16
0.00046317572093317044,-9.8101589907470319e-40,1.6727741769489292e-31,-3.6270434048781504e-21,1.4855192668509611e-13,-2.3834205516878116e-42,4.0640772034716459e-34,-8.8120588067982286e-24,3.6091333013871752e-16
0.00046555098104052005,-1.1540663193089161e-39,3.4225947222247714e-31,-4.1534454135178967e-21,-5.8521195122814995e-15,-2.8038540313627703e-42,8.3153418907307383e-34,-1.0090975251501207e-23,-1.4217977435086248e-17
0.00046792624114786965,-1.2809221798718457e-39,5.3509218981979304e-31,-4.5716201430580205e-21,-1.7744714366202828e-13,-3.1120558305924337e-42,1.3000296156943467e-33,-1.1106948841248837e-23,-4.3111550938296475e-16
0.00047030150125521925,-1.3380369028997711e-39,7.3805675949463344e-31,-4.8367079908305325e-21,-3.6132797912391286e-13,-3.2508185201646529e-42,1.7931408150987209e-33,-1.1750991231366699e-23,-8.7786195122427818e-16
0.00047267676136256886,-1.3003361540111323e-39,9.4111267182062832e-31,-4.9032988050708938e-21,-5.5160408028983054e-13,-3.1592229203380285e-42,2.2864739354242674e-33,-1.1912776494341337e-23,-1.3401459676623679e-15
0.00047505202146991846,-1.1425803743431039e-39,1.1319977982632192e-30,-4.7278223068162548e-21,-7.4154043854601981e-13,-2.7759484313486492e-42,2.7502376051098623e-33,-1.1486448753197899e-23,-1.8016045640087946e-15
0.00047742728157726806,-8.4108408059284346e-40,1.296485981314481e-30,-4.271273708655145e-21,-9.2374549067145691e-13,-2.043450147212934e-42,3.1498687592674467e-33,-1.0377244190124259e-23,-2.2442796177635008e-15
0.00047980254168461766,-3.7576048869034208e-40,1.4188217015081371e-30,-3.5021822242262544e-21,-1.0904024489520531e-12,-9.1292635736234725e-43,3.4470886819925589e-33,-8.5087031686740887e-24,-2.6491799051313246e-15
0.00048217780179196727,2.675697501954328e-40,1.4823452421313614e-30,-2.3997014249001152e-21,-1.2335384112189227e-12,6.5007227938637712e-43,3.6014218710674479e-33,-5.8301783889701538e-24,-2.9969349154978689e-15
0.00048455306189931687,1.0946993589852793e-39,1.4703134884189537e-30,-9.5667385961748722e-22,-1.3453236096862497e-12,2.6596194338806596e-42,3.5721902050994992e-33,-2.3242805141338372e-24,-3.2685218894223753e-15
0.00048692832200666647,2.1005119805579993e-39,1.3669110891254283e-30,8.1750018481742555e-22,-1.418391317803551e-12,5.1032846952332344e-42,3.3209696042891846e-33,1.9861520525204704e-24,-3.4460430461699495e-15
0.00048930358211401602,3.2665762614338356e-39,1.1584343183829618e-30,2.8943766041651281e-21,-1.4461673416917319e-12,7.9362882930851217e-42,2.814466274011083e-33,7.032013129652887e-24,-3.5135260974045968e-15
0.00049167884222136562,4.5590455766629162e-39,8.3461589953285709e-31,5.2245599832646588e-21,-1.4231967601810424e-12,1.1076398388393869e-41,2.0277354216055811e-33,1.2693294419982165e-23,-3.4577180762415997e-15
0.00049405410232871523,5.9270758129477539e-39,3.9004375289694159e-31,7.7365704610916211e-21,-1.34545472010936e-12,1.4400087009105331e-41,9.4762816544446459e-34,1.8796332509940772e-23,-3.2688404278653065e-15
0.00049642936243606483,7.3019880884177189e-39,-1.7438925309976035e-31,1.033667005633282e-20,-1.2106277048803514e-12,1.7740495841636829e-41,-4.2368623202079776e-34,2.5113386920147766e-23,-2.941272363654887e-15
0.00049880462254341443,8.5974059969855207e-39,-8.5008311373289555e-31,1.2909811418691792e-20,-1.0183518229041053e-12,2.0887769671976486e-41,-2.0653136873977054e-33,3.1364945137735164e-23,-2.4741297932558438e-15
0.00050117988265076404,9.7105851669125748e-39,-1.6194690491566777e-30,1.532183793288392e-20,-7.7039533918012758e-13,2.3592286605715683e-41,-3.9345700902737561e-33,3.7225067864149467e-23,-1.8717087929546348e-15
0.00050355514275811364,1.0525124211524309e-38,-2.4549934616590325e-30,1.7423018308124755e-20,-4.7077390846046011e-13,2.5571244440049344e-41,-5.9645127834281648e-33,4.2329976453169961e-23,-1.1437655696318274e-15
0.00050593040286546324,1.0915198695977301e-38,-3.3184609937631265e-30,1.9052942028867693e-20,-1.257887508028226e-13,2.6518947269138244e-41,-8.0623444940795114e-33,4.6289946620183902e-23,-3.0560920991939414e-16
0.00050830566297281284,1.0751392530716389e-38,-4.1608537510236508e-30,2.0046735802792139e-20,2.5601969419977121e-13,2.6120973106696769e-41,-1.0108974127851436e-32,4.8704411571409481e-23,6.2201091885269979e-16
0.00051068092308016245,9.9081142569992121e-39,-4.92274113099015e-30,2.0242487594631302e-20,6.6400734647572369e-13,2.4072192072398478e-41,-1.1960012465962465e-32,4.9179999015139219e-23,1.6132345638380072e-15
0.00051305618318751205,8.2724802974134616e-39,-5.5353847111014929e-30,1.9489686820786888e-20,1.0856528804031633e-12,2.0098348633171678e-41,-1.3448456538147458e-32,4.7351036979559983e-23,2.6376406229425737e-15
0.00051543144329486165,5.7544261252523975e-39,-5.9226243013336243e-30,1.7658410240332242e-20,1.5068731098017651e-12,1.3980627126463552e-41,-1.4389271869129312e-32,4.2901871332196898e-23,3.6610133863016648e-15
0.00051780670340221126,2.297673742396739e-39,-6.0036038672040323e-30,1.4648906945712022e-20,1.9124219655866115e-12,5.5822977220523307e-42,-1.4586015226443229e-32,3.5590152929329501e-23,4.6463118697439547e-15
0.00052018196350956086,-2.1089542577836798e-39,-5.6963592844608011e-30,1.0401166910942309e-20,2.2863640633115234e-12,-5.123795572846647e-42,-1.3839551225609333e-32,2.5270084817644097e-23,5.5548203676178899e-15
0.00052255722361691046,-7.4205199514877534e-39,-4.9222440165802322e-30,4.9040002428737941e-21,2.6126103573711816e-12,-1.8028474128978994e-41,-1.1958804705005424e-32,1.191448066781777e-23,6.3474498478405779e-15
0.00052493248372426006,-1.3526025917569496e-38,-3.6111146315669677e-30,-1.7968869943447214e-21,2.8755001261040451e-12,-3.2862064911490518e-41,-8.7733591631850535e-33,-4.3656146607014615e-24,6.9861519098737742e-15
